# bnWt=1.000000000000
# znsWt=3.000000000000
# phiTarget=0.640000000000
# phiAchieved=0.640696405773
# patchXY_um=50.000000000000
# localThickness_um=30.000000000000
# bnRadius_um=2.500000000000
# znsRadius_um=1.000000000000
# overlapGap_um=0.020000000000
# insideBNVolume_um3=18915.005768488521
# insideZnSVolume_um3=29137.224664490459
# actualBNMass=39721.512113825898
# actualZnSMass=119171.248877765975
# actualBNToZnSMass=0.333314557730
# actualZnSToBNMass=3.000168989949
type,x_um,y_um,z_um
BN,-15.396773340385,5.075293200804,-4.530769434062
BN,20.034714315772,16.930956385965,6.260704951758
BN,-13.859326546448,-18.506777530284,-9.325531628972
BN,5.905708890379,-17.446934566802,-6.778315177195
BN,1.834311090163,-22.441738940820,6.092151386676
BN,-11.815430369773,-9.375257468790,12.500000000000
BN,-6.511073345136,-2.424381124328,-7.290599925630
BN,-22.500000000000,-12.420624784016,5.617091728470
BN,-3.281453478485,10.690821723278,10.536483385615
BN,-1.397176776809,2.773471627812,4.460707498977
BN,8.579078814994,-19.430948420163,5.361030678894
BN,5.610343424316,17.732977734316,-12.500000000000
BN,-12.916583177020,17.536731063760,-2.559809132697
BN,2.267479323042,-20.048080928241,-9.058154621300
BN,-1.636733826233,8.580988990927,-4.116426583787
BN,14.972173883503,22.500000000000,-7.086655573753
BN,8.659681590268,20.893758657574,6.092652629412
BN,13.149988254201,-5.003477801584,7.448686111069
BN,-19.247933506013,15.473582611797,12.500000000000
BN,-3.707490529312,-18.785148224077,11.030341627511
BN,15.536622112716,-2.477230514166,1.683083816617
BN,-8.717481344010,-12.285337784662,4.563600279836
BN,8.541270283105,1.549249704087,-8.691316933758
BN,11.795695511810,17.097489237062,5.115871481530
BN,8.947178898750,-4.060985802442,-12.367714008941
BN,22.351255043450,-6.640054457649,5.759965259861
BN,11.355560196441,-7.809834276612,12.500000000000
BN,-3.193505908712,22.500000000000,-12.408859536995
BN,-7.837121898785,19.029713981762,7.430706528585
BN,-11.207266336014,-22.500000000000,-10.815878622369
BN,15.888556831613,13.661417759175,-12.408586060363
BN,-14.210780069311,-9.351414142580,-4.460268295497
BN,-1.654158278032,-17.323947932960,-10.607424994928
BN,5.225306965582,20.572112067045,9.739842935249
BN,-22.448266581515,-17.512423727038,12.500000000000
BN,-1.046657513814,14.605806813765,8.234391443269
BN,-14.133535572873,11.168939917784,-7.051984888445
BN,12.689896139166,7.462534037290,12.500000000000
BN,-20.481308816618,-16.205027652717,-7.684455157678
BN,-9.833982678547,8.687952120714,-6.139566179545
BN,-12.616641520353,-17.057452835957,10.719010150604
BN,16.369944071037,-11.572405779486,-12.500000000000
BN,4.071783919870,-9.407974869506,5.753121310475
BN,22.499952737872,9.852230762094,11.050557303222
BN,16.093144926396,-22.500000000000,-10.784198636419
BN,18.383909004251,-10.565185246117,-3.302502803265
BN,11.717426496934,-12.179708193376,-10.715157153602
BN,5.251634088979,-4.575736088070,-9.009385268446
BN,22.500000000000,-15.283767624356,7.458259966512
BN,9.542576820794,7.337163026943,1.662950626179
BN,-13.079881573486,-3.878221916096,-8.580685419575
BN,22.500000000000,0.633666008127,7.825970475790
BN,-10.456978028074,15.197097390298,9.340622865891
BN,4.420915197101,-2.284669156712,-2.936512814668
BN,14.452352067375,-0.394746153889,-12.292008670611
BN,-12.809545957858,-9.220792113255,7.182596306090
BN,-3.470824566302,-12.558743647207,-0.041366449622
BN,-2.004756695731,-20.074774962184,-6.422315847553
BN,1.030251655464,19.787255611549,-12.444444689136
BN,22.500000000000,-9.453885699745,-10.754675911005
