placement_file,placement_basename,seedBase,run_mode,patch_xy_um,micro_thickness_um,bn_wt,zns_wt,incident_count,capture_count,total_track_length_um,sigma_eff_per_um,sigma_eff_per_cm,capture_probability
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0087.csv","placement_f_0.64_0087.csv",2044066675,StageA_NeutronPatch,50,30,2,1,100000,5955,2.91072e+06,0.00204588,20.4588,0.05955
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0088.csv","placement_f_0.64_0088.csv",735888565,StageA_NeutronPatch,50,30,2,1,100000,6098,2.90755e+06,0.0020973,20.973,0.06098
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0089.csv","placement_f_0.64_0089.csv",2046459755,StageA_NeutronPatch,50,30,2,1,100000,6174,2.90717e+06,0.00212371,21.2371,0.06174
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0090.csv","placement_f_0.64_0090.csv",1546197636,StageA_NeutronPatch,50,30,2,1,100000,6049,2.90888e+06,0.00207949,20.7949,0.06049
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0091.csv","placement_f_0.64_0091.csv",1342728244,StageA_NeutronPatch,50,30,2,1,100000,6117,2.90717e+06,0.00210411,21.0411,0.06117
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0092.csv","placement_f_0.64_0092.csv",457253623,StageA_NeutronPatch,50,30,2,1,100000,6092,2.90811e+06,0.00209483,20.9483,0.06092
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0093.csv","placement_f_0.64_0093.csv",274414191,StageA_NeutronPatch,50,30,2,1,100000,6125,2.90664e+06,0.00210725,21.0725,0.06125
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0094.csv","placement_f_0.64_0094.csv",1768914481,StageA_NeutronPatch,50,30,2,1,100000,6175,2.90713e+06,0.00212409,21.2409,0.06175
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0095.csv","placement_f_0.64_0095.csv",1746496011,StageA_NeutronPatch,50,30,2,1,100000,6063,2.90827e+06,0.00208474,20.8474,0.06063
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0096.csv","placement_f_0.64_0096.csv",428601444,StageA_NeutronPatch,50,30,2,1,100000,6024,2.90958e+06,0.0020704,20.704,0.06024
"/home/ubuntu/geant4_work/B2/Input/placements/2-1/placement_f_0.64_0097.csv","placement_f_0.64_0097.csv",714841601,StageA_NeutronPatch,50,30,2,1,100000,6106,2.90885e+06,0.00209911,20.9911,0.06106
