# bnWt=1.000000000000
# znsWt=2.500000000000
# phiTarget=0.640000000000
# seedBase=953024623
# phiAchieved=0.639691096124
# patchXY_um=50.000000000000
# localThickness_um=30.000000000000
# bnRadius_um=2.500000000000
# znsRadius_um=1.000000000000
# overlapGap_um=0.020000000000
# insideBNVolume_um3=21009.400870881753
# insideZnSVolume_um3=26967.431338411508
# actualBNMass=44119.741828851686
# actualZnSMass=110296.794174103066
# actualBNToZnSMass=0.400009285485
# actualZnSToBNMass=2.499941967067
type,x_um,y_um,z_um
BN,-22.500000000000,14.887948523317,-4.358459334697
BN,-2.636660431944,-12.708156357468,7.011522393788
BN,9.899349961278,-7.379583294797,2.972823085922
BN,20.713255569406,-19.056574998832,0.918737770242
BN,-20.693102414299,-8.706239709312,-8.691262103876
BN,3.798252600814,16.985309762697,1.348996498627
BN,-20.595584293455,-11.178231048182,0.179001313104
BN,15.827880786437,13.059244586169,10.615489502735
BN,-8.879585469125,18.042345278045,5.424855746809
BN,-22.481038884752,15.513956531135,-10.808406376758
BN,-13.886514750600,2.519151952646,-5.848027406628
BN,22.408452607306,17.379284789108,-3.201379989451
BN,7.310816202005,-20.612133799962,4.000128435253
BN,-3.061287694976,-8.820565628215,-12.500000000000
BN,-20.648268506101,-14.534376937734,10.510465536144
BN,15.335421177789,-0.860530365297,5.277879318939
BN,7.824050467209,-22.316875535437,-5.651202209513
BN,15.368591927112,4.966780175529,-1.648387772884
BN,12.453712851097,-22.500000000000,10.883003647671
BN,14.534679671797,-18.880619168739,-1.678192454025
BN,-22.500000000000,-20.852058599232,-12.497606559216
BN,1.613491233891,22.500000000000,-10.267931274883
BN,-5.132003079221,-4.006894326112,1.297779703557
BN,-16.200350657675,-6.358332962756,-4.615520576470
BN,22.500000000000,-14.175001637713,5.100673084529
BN,15.076045420167,-10.888201720239,12.500000000000
BN,-16.931392181762,-17.298104414946,-12.473259338478
BN,1.201500305101,20.873564885079,-0.527053303796
BN,-22.475582083298,19.039210552580,-7.181012342539
BN,-18.489279834616,4.360247826086,-3.258893242863
BN,-19.046317186691,-2.647780906406,12.498480890926
BN,4.633159673514,10.052520411689,-9.009799825530
BN,6.236686057660,0.192026731100,12.500000000000
BN,9.014485649278,21.534359983945,-5.657203600425
BN,9.918771429103,9.983274710023,9.351908119685
BN,-10.386108960980,17.712246021505,-9.102619866961
BN,-4.270065103219,-16.562836670096,10.182645184572
BN,0.055406514411,22.461567017499,12.500000000000
BN,-13.839581160742,-12.168541320259,-1.503460955554
BN,7.526523939582,22.500000000000,1.593677584374
BN,-15.507982451121,1.106512386290,0.343141276897
BN,5.917348714314,9.223250622803,12.500000000000
BN,-0.964563952222,-5.090352800947,10.382654300194
BN,11.289558176505,-16.104328779911,-7.137314499167
BN,9.577526451369,12.950401332793,5.172403372703
BN,5.245277326266,-9.820316411143,12.422377064676
BN,-12.028792586555,-8.319674404659,4.103614158195
BN,18.979126268028,-17.130247548474,7.118183460746
BN,-18.631043004821,6.961587809436,-7.613929342974
BN,-18.904431577367,-6.603848868876,1.368711416614
BN,-17.026824821556,15.665165356093,12.500000000000
BN,-0.544424425385,-20.549499192118,-12.500000000000
BN,8.416010247842,-17.145854244428,-12.500000000000
BN,18.765073618174,-12.477878149068,-12.500000000000
BN,15.761236053830,-4.518149484253,-10.660184753001
BN,-11.035218223299,9.930046825625,-2.578134753885
BN,22.500000000000,9.172328776612,-8.219174603924
BN,-6.139003362930,13.821087662400,5.166389250479
BN,-8.305698481073,-14.680310395835,12.500000000000
BN,6.987373445522,-0.290884434730,-8.903415615410
BN,3.741907307443,-19.110275134090,7.197964566490
BN,16.067671763206,10.478175253557,5.767707846618
BN,-4.409076732540,10.578712599856,-0.684897447534
BN,-1.721759528266,-22.496065789871,8.408827401208
BN,2.497430514732,13.850322882379,5.047659692787
BN,0.237400875295,-9.480400473545,12.500000000000
BN,-13.203718964499,-16.591036740303,-9.186178222516
BN,-11.006079909384,20.839115844215,-2.303568971097
BN,1.178974880040,22.424344637304,4.247354348522
BN,14.164139765481,4.716384892537,-6.515314381215
BN,13.582703479083,21.336748821669,-0.876165502561
BN,-0.031866852742,5.732756449870,-0.814090683503
BN,17.082101869137,-12.371526266424,6.505052046725
BN,16.299212967619,20.495037960856,6.812800614653
BN,-22.487929322828,-22.409167986575,8.880862381389
BN,-11.301058252097,-21.138316695429,-10.342904613974
BN,-22.496535781846,19.235031628396,12.408424429237
BN,20.491592177053,8.789770352612,7.584266449405
BN,-0.482641086710,16.525760760376,-12.500000000000
BN,20.975562713090,20.897385738050,-12.500000000000
BN,-6.099034673115,-6.049471281445,-3.184753257494
BN,-11.616264962805,3.176473562127,8.859505356920
BN,-7.790375671057,8.170342482560,6.037930840563
BN,4.241775432764,20.340044569790,-4.485901700629
BN,14.012358493359,17.548235569356,-7.547732017210
BN,-0.045116659111,-4.006449867607,-8.916915795421
BN,-5.394369607888,-4.044380803116,12.500000000000
BN,12.075941568969,-11.952994855112,7.912452693603
BN,-7.345404003743,-22.500000000000,-7.387641747987
BN,-1.364331914001,6.690694334405,3.930092810549
BN,22.500000000000,17.912452111144,4.762680556695
BN,16.303243103954,12.610329687278,-12.500000000000
BN,-17.200362585242,-15.721579628373,-5.998181545536
BN,15.759676096770,-22.301478806427,-7.225563784218
BN,4.775888861409,-8.506372234680,-3.527857012129
BN,2.814542741115,-17.535678888141,0.404287927453
BN,19.008908566358,-6.248044578487,1.015653724815
BN,-4.957890728145,15.741268367178,-5.197752819194
BN,-12.293824838016,14.285126376752,-12.499999884880
BN,-13.184007647422,-8.325015048090,12.500000000000
BN,5.499420369309,-12.306990894192,-8.368494170345
BN,-19.220886633419,22.500000000000,-12.402566689185
BN,-9.887080180036,7.312741679916,1.548834095417
BN,17.599264385723,10.259365964227,-8.258103195258
BN,17.466156574915,-2.132501093413,-2.459013975327
BN,5.144674189430,-7.865120481369,1.437340783553
BN,-6.325950882928,-1.917867620125,-10.522575621821
BN,-15.574088371615,-12.894618198202,8.627995915777
BN,-13.221170162061,-22.252035091309,9.304817443223
BN,20.867397068890,-7.920954698973,-12.377269118722
BN,2.940478023404,15.780684767887,11.648592712528
BN,-16.050159431399,-18.771391493503,-2.180321125806
BN,-0.993490440697,6.476639167829,-12.418698586284
BN,-22.500000000000,22.491810479200,-2.917654372110
BN,22.500000000000,16.114449045894,-12.500000000000
BN,-11.488134854342,1.919913877707,-12.497060510167
BN,-20.724702517492,-1.872060365975,-3.450038802358
BN,22.500000000000,12.169200740302,10.706992233980
BN,1.143110989197,18.003052063232,7.521735768126
BN,10.652608521565,6.431098840626,5.039706786924
BN,-20.511711467001,-4.486482145505,7.825234731487
BN,5.749646631609,12.712900736746,8.745333327607
BN,0.893818471001,11.705787419190,-12.228700766143
BN,14.168866671257,-7.374428186659,0.304563967935
BN,-7.508183413318,-3.927401329306,5.719070184580
BN,-15.456761517868,11.575550252234,7.201670212226
BN,3.960022746309,-16.650508947166,-6.370784159730
BN,8.187880607482,22.392013767887,10.767182603203
BN,19.231044054148,-20.735754065213,-12.500000000000
BN,-22.500000000000,-6.403729399468,-2.220124961069
BN,22.500000000000,-1.615390739204,-10.502847720664
BN,16.971177904599,17.582667978168,12.500000000000
BN,-9.966598465453,-8.888595709807,-0.437759314627
BN,12.782773608340,8.959048005214,-8.815755138578
BN,-18.990236738400,9.101121231525,1.932101263038
BN,-15.862432859194,20.723767997352,-0.814656088157
BN,6.638583724549,2.383462900830,-4.075787450967
BN,0.409134677322,12.924504061360,-1.873182612331
BN,-20.065497909358,19.130023860101,6.157779929755
BN,14.246988704095,-4.102500221712,-5.783023681775
BN,-13.650482147297,6.925817010630,-8.240928877442
BN,-20.802674206772,11.487494094241,-7.638152151503
BN,20.845103784208,7.782079533385,12.500000000000
BN,19.246483718152,-1.368858896387,2.172148861305
BN,-2.729590568417,-20.547356919184,-7.101558285422
BN,-8.125542936727,-14.944593294623,-10.631416014722
BN,17.954103235569,20.714947088239,-8.493333540020
BN,11.743506064888,-22.500000000000,5.409944211173
BN,0.194980696336,-14.387992232591,10.913234731152
BN,-6.672625369609,-20.486649320819,8.174722593028
BN,-18.926561029566,8.943657379778,12.500000000000
BN,16.950382819281,3.673525112019,6.704285887709
BN,-22.500000000000,-18.722314570144,4.133658245404
BN,6.909072181956,-15.355439835599,6.163232308078
BN,5.909846880015,-2.490544149630,-2.659517544058
BN,18.861113255716,-14.392365126130,1.041640242484
BN,22.500000000000,-5.681499730860,-4.882216741303
BN,7.543751992286,-21.008471032880,10.782010773126
BN,14.061795446861,22.358871285551,-5.782641462882
BN,17.455970148655,14.487028700730,-5.555009136331
BN,-8.374554573502,13.490743355436,0.312829758185
BN,3.787694007829,-1.985953563570,-12.380366207439
BN,-15.752714076172,2.596065499224,6.075028384633
BN,-17.323237026669,16.042275076163,0.257753605529
BN,-15.664650520176,8.467218725582,-3.854410192825
BN,-20.513920860168,-12.165846317781,-4.742203680112
BN,-9.837149081793,22.500000000000,-10.508474729940
BN,22.500000000000,18.602138116723,-8.069300307212
BN,-9.144577137091,-15.069590337891,-5.717523210248
BN,11.586389819543,4.482786334622,-10.816596063886
BN,4.025849807775,6.478677821053,-12.500000000000
BN,-16.930042980781,-8.238070572867,7.238540281306
BN,16.042065162693,-21.168466186339,7.634753610461
BN,-20.810016068877,-13.661160812411,-9.525161154742
BN,18.166315327920,-7.468184512744,10.511511218598
BN,22.500000000000,-0.763002302804,7.347431100934
BN,-3.964481429938,-10.584957587998,2.660739583676
BN,-16.772036839800,16.287249740026,-7.526167287939
BN,22.500000000000,-4.970015307521,10.086305987268
BN,-10.752201676882,11.225976309790,8.917859914988
BN,-14.319072194783,-17.378551516007,10.575015762195
BN,18.985361430515,-13.643192581259,10.974333418401
BN,22.500000000000,-9.681946508921,-7.921579264645
BN,-22.500000000000,5.175558146734,-0.174740354353
BN,11.749821014087,-1.962079468687,-12.475522944740
BN,10.906452061633,-13.022633945906,-1.278226693281
BN,1.490234801656,-13.899605255608,-2.819441130040
BN,-20.418686157934,11.189987200299,8.265861821096
BN,-5.854381454481,-18.277073220869,1.144302916739
BN,6.896698351206,3.755060794586,2.932283607766
BN,13.705345460179,14.779440690123,2.896625597285
BN,-13.995749394161,-17.768848811822,4.189621705752
BN,10.066809540522,-11.216736919266,12.500000000000
BN,18.975343175782,-17.532990766496,-3.592559306238
BN,-6.965883205802,-22.488212961241,-12.500000000000
BN,-6.866935075277,-6.321318626438,-8.173673155030
BN,13.174206084343,22.500000000000,10.196839517328
BN,15.399236481860,-8.687717818637,-7.888173702241
BN,-6.368467397103,22.500000000000,-1.336919376555
